GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                                  ,POP
18085,1301068.0,39279,0.502,0.015,40.741232,-75.254887,1119.0
18086,1230515.0,7132,0.475,0.003,40.736807,-75.54793,398.0
18087,2802929.0,41679,1.082,0.016,40.55683,-75.593654,738.0
18088,50307251.0,1148270,19.424,0.443,40.765692,-75.557509,8375.0
18091,39961167.0,631000,15.429,0.244,40.831388,-75.319795,5926.0
18092,38755190.0,91472,14.963,0.035,40.469697,-75.51314,3223.0
18101,905168.0,4175,0.349,0.002,40.602658,-75.469236,3897.0
18102,7760789.0,257037,2.996,0.099,40.608473,-75.476275,49779.0
18103,45610255.0,312332,17.61,0.121,40.570308,-75.488926,45336.0
18104,59827765.0,551519,23.1,0.213,40.611658,-75.546853,43236.0
18105,19947.0,0,0.008,0.0,40.601416,-75.493938,12.0
18106,21353873.0,310916,8.245,0.12,40.56471,-75.568758,6889.0
18109,21227592.0,631640,8.196,0.244,40.635486,-75.441922,16932.0
18195,29340.0,0,0.011,0.0,40.584272,-75.624789,0.0
18201,55774229.0,408495,21.535,0.158,40.949038,-75.955638,27516.0
18202,84642403.0,553493,32.681,0.214,40.954433,-76.045987,12083.0
18210,81054001.0,1104443,31.295,0.426,41.004434,-75.576536,8258.0
18211,55290760.0,513004,21.348,0.198,40.74408,-75.830406,1304.0
18212,4422338.0,0,1.707,0.0,40.775253,-75.709569,131.0
18214,61963796.0,1000152,23.924,0.386,40.800254,-76.084215,2078.0
18216,13387801.0,0,5.169,0.0,40.941496,-75.892858,1067.0
18218,5634251.0,0,2.175,0.0,40.81974,-75.916102,2281.0
18219,2138819.0,0,0.826,0.0,40.990787,-76.057456,1436.0
18220,2408570.0,0,0.93,0.0,40.840455,-76.060433,344.0
18221,5119941.0,0,1.977,0.0,41.001778,-75.917333,389.0
18222,97252163.0,650526,37.549,0.251,41.035227,-76.003468,9020.0
18223,3230030.0,0,1.247,0.0,40.982353,-75.950287,115.0
18224,41293161.0,274149,15.943,0.106,41.026275,-75.873263,6017.0
18225,111343.0,0,0.043,0.0,40.981311,-75.971311,114.0
18229,160743312.0,2238894,62.063,0.864,40.931094,-75.673779,8498.0
18230,7053084.0,0,2.723,0.0,40.921083,-75.934528,132.0
18231,2570207.0,0,0.992,0.0,40.904304,-76.007984,535.0
18232,3979139.0,1611,1.536,0.001,40.833033,-75.884397,3941.0
18234,670490.0,0,0.259,0.0,40.992594,-75.96435,401.0
18235,205038925.0,6786924,79.166,2.62,40.829796,-75.69786,19353.0
18237,16789753.0,280377,6.483,0.108,40.886531,-75.979617,3110.0
18239,697583.0,0,0.269,0.0,40.989337,-75.988272,232.0
18240,76333833.0,3329558,29.473,1.286,40.864677,-75.872265,3891.0
18241,6067584.0,0,2.343,0.0,40.951524,-76.130802,646.0
18242,3263167.0,0,1.26,0.0,40.911388,-76.124322,235.0
18244,2474841.0,11440,0.956,0.004,40.822445,-75.670561,402.0
18245,9329416.0,0,3.602,0.0,40.853201,-76.033515,348.0
18246,5494924.0,0,2.122,0.0,40.957215,-76.195185,143.0
18248,37341864.0,44221,14.418,0.017,40.90116,-76.093068,631.0
18249,82683009.0,66402,31.924,0.026,40.987794,-76.116117,4129.0
18250,22510424.0,1071180,8.691,0.414,40.824963,-75.846201,3034.0
18251,275049.0,0,0.106,0.0,41.008051,-76.077381,46.0
18252,153110258.0,572778,59.116,0.221,40.766995,-75.974097,11188.0
18254,4572632.0,0,1.766,0.0,40.915913,-75.965651,871.0
18255,189310866.0,847796,73.093,0.327,40.933491,-75.829695,4337.0
18256,2814973.0,0,1.087,0.0,40.940886,-76.146755,359.0
18301,102222973.0,2276787,39.469,0.879,41.042703,-75.175581,28561.0
18302,160388075.0,2921630,61.926,1.128,41.09655,-75.111107,17362.0
18321,7098429.0,97636,2.741,0.038,41.02575,-75.28331,1711.0
18322,17881377.0,115463,6.904,0.045,40.918523,-75.393279,2781.0
18323,4817233.0,0,1.86,0.0,41.196579,-75.273469,275.0
18324,118258633.0,3510176,45.66,1.355,41.158143,-75.000689,9714.0
18325,111459136.0,1792282,43.035,0.692,41.204726,-75.225359,2465.0
18326,86255840.0,190540,33.304,0.074,41.167313,-75.25302,4152.0
18327,4860061.0,347299,1.876,0.134,40.967874,-75.133837,700.0
18328,215719389.0,8994611,83.29,3.473,41.228522,-74.973952,7759.0
18330,42465672.0,122244,16.396,0.047,40.968776,-75.449217,8927.0
18331,8873830.0,23794,3.426,0.009,40.909936,-75.443831,867.0
18332,36031556.0,222138,13.912,0.086,41.094747,-75.261341,3085.0
18333,5563498.0,15587,2.148,0.006,40.906085,-75.490084,712.0
18334,56442791.0,626523,21.793,0.242,41.054954,-75.431784,4156.0
18335,2326004.0,43987,0.898,0.017,41.068137,-75.103544,672.0
18336,36190884.0,720711,13.973,0.278,41.374749,-74.742896,4082.0
18337,204437948.0,4131697,78.934,1.595,41.32911,-74.871787,14572.0
18340,8032702.0,704904,3.101,0.272,41.417762,-74.765897,174.0
18342,2845566.0,0,1.099,0.0,41.170609,-75.273444,492.0
18343,57519799.0,2483072,22.209,0.959,40.893707,-75.111897,3982.0
18344,18178762.0,108195,7.019,0.042,41.122901,-75.343996,3589.0
18346,28583717.0,1863402,11.036,0.719,41.142754,-75.421191,2964.0
18347,70019156.0,3458587,27.035,1.335,41.138882,-75.560229,3364.0
18349,3633644.0,305,1.403,0.0,41.101253,-75.366514,132.0
18350,57445781.0,1712707,22.18,0.661,41.123825,-75.466143,1931.0
18351,953641.0,187162,0.368,0.072,40.92272,-75.099334,518.0
18352,9732439.0,690054,3.758,0.266,41.006831,-75.356087,1098.0
18353,122145849.0,444581,47.161,0.172,40.89534,-75.357668,12779.0
18354,8769212.0,34734,3.386,0.013,40.922603,-75.322095,951.0
18355,18467365.0,136552,7.13,0.053,41.076955,-75.362899,1492.0
18356,1684805.0,0,0.651,0.0,41.011079,-75.118103,136.0
18357,10319278.0,429543,3.984,0.166,41.231653,-75.210713,104.0
18360,205554756.0,718605,79.365,0.277,40.967361,-75.287967,28362.0
18370,13502697.0,94178,5.213,0.036,41.092408,-75.339537,1096.0
18371,9143459.0,342705,3.53,0.132,41.150011,-75.045249,747.0
18372,22938869.0,27145,8.857,0.01,41.044022,-75.33635,3210.0
18403,61669939.0,36143,23.811,0.014,41.508802,-75.535262,7087.0
18405,95549733.0,3914778,36.892,1.512,41.599606,-75.103881,2561.0
18407,108473294.0,2057075,41.882,0.794,41.591754,-75.534793,13862.0
18411,140722676.0,2353237,54.333,0.909,41.454492,-75.74454,21985.0
18413,2318766.0,0,0.895,0.0,41.648128,-75.589342,151.0
18414,108102527.0,1285196,41.739,0.496,41.541072,-75.741068,5452.0
18415,85339479.0,1610890,32.95,0.622,41.74353,-75.124268,1245.0
18417,151469621.0,3851807,58.483,1.487,41.809703,-75.201115,1121.0
18419,100004777.0,1347265,38.612,0.52,41.585933,-75.792369,4634.0
18420,726672.0,0,0.281,0.0,41.602006,-75.710133,57.0
18421,91234483.0,1048509,35.226,0.405,41.66421,-75.492886,4754.0
18424,213549080.0,4649823,82.452,1.795,41.230478,-75.524965,5613.0
18425,58177191.0,1435377,22.462,0.554,41.438445,-75.043141,1354.0
18426,153153847.0,7795403,59.133,3.01,41.325507,-75.239061,4526.0
18427,1764320.0,18094,0.681,0.007,41.404977,-75.406897,118.0
18428,430000949.0,13254343,166.024,5.118,41.404304,-75.118065,12012.0
18430,4607169.0,18050,1.779,0.007,41.756453,-75.472457,33.0
18431,347731127.0,8412845,134.26,3.248,41.61651,-75.257698,12666.0
18433,71756607.0,1011616,27.705,0.391,41.573307,-75.58133,6508.0
18434,17208289.0,125804,6.644,0.049,41.453566,-75.542347,4192.0
18435,25681143.0,1379423,9.916,0.533,41.455609,-74.983238,795.0
18436,235315868.0,9257944,90.856,3.575,41.442799,-75.39345,13853.0
18437,30667035.0,860873,11.841,0.332,41.871969,-75.316504,211.0
18438,19043643.0,1080882,7.353,0.417,41.439159,-75.256488,1172.0
18439,79046551.0,3203501,30.52,1.237,41.825503,-75.348966,500.0
18441,7562948.0,75756,2.92,0.029,41.656053,-75.613942,289.0
18443,35550839.0,495701,13.726,0.191,41.662927,-75.102094,458.0
18444,303395423.0,4282446,117.142,1.653,41.329074,-75.55277,13778.0
18445,94377398.0,1503353,36.439,0.58,41.297908,-75.359362,2329.0
18446,131489452.0,1730288,50.768,0.668,41.656175,-75.759143,3733.0
18447,53124262.0,50324,20.511,0.019,41.513448,-75.607166,10548.0
18451,12721678.0,9918867,4.912,3.83,41.396998,-75.217955,448.0
18452,5094119.0,0,1.967,0.0,41.483628,-75.590282,4802.0
18453,130926487.0,3355285,50.551,1.295,41.758495,-75.370789,1104.0
18454,7008456.0,991216,2.706,0.383,41.827285,-75.426144,64.0
18455,11533580.0,593079,4.453,0.229,41.893001,-75.359193,105.0
18456,12290436.0,949919,4.745,0.367,41.612796,-75.340433,423.0
18457,1245085.0,41379,0.481,0.016,41.472094,-75.049165,82.0
18458,141041679.0,5303151,54.456,2.048,41.395754,-74.919254,3017.0
18459,172879.0,108586,0.067,0.042,41.504102,-75.428839,51.0
18460,8571561.0,148749,3.309,0.057,41.249894,-75.313008,184.0
18461,55496875.0,1666965,21.427,0.644,41.929003,-75.327674,404.0
18462,69474033.0,1303404,26.824,0.503,41.914344,-75.409089,427.0
18463,7391381.0,85373,2.854,0.033,41.357556,-75.396934,199.0
18464,31168303.0,647094,12.034,0.25,41.403012,-75.17695,1193.0
18465,121868467.0,3069483,47.054,1.185,41.831299,-75.516849,1340.0
18466,93141440.0,1473611,35.962,0.569,41.196442,-75.394233,16681.0
18469,23998262.0,513122,9.266,0.198,41.703684,-75.130492,357.0
18470,159327995.0,2042152,61.517,0.788,41.724706,-75.535516,2226.0
18471,7156863.0,6853,2.763,0.003,41.529093,-75.69118,685.0
18472,165941782.0,5669525,64.07,2.189,41.58341,-75.396687,7521.0
18473,3226004.0,90515,1.246,0.035,41.522059,-75.217172,495.0
18503,1199212.0,0,0.463,0.0,41.411107,-75.66747,1182.0
18504,22328282.0,0,8.621,0.0,41.425521,-75.699867,21265.0
18505,22039169.0,580745,8.509,0.224,41.386202,-75.651527,20586.0
18507,25198573.0,110960,9.729,0.043,41.359038,-75.681823,4891.0
18508,17621120.0,0,6.804,0.0,41.454947,-75.657937,12292.0
18509,7434252.0,0,2.87,0.0,41.430836,-75.642907,13589.0
18510,5552179.0,72874,2.144,0.028,41.407379,-75.636613,14119.0
18512,28990398.0,265869,11.193,0.103,41.426229,-75.601387,12218.0
18517,10859596.0,0,4.193,0.0,41.394641,-75.713636,5274.0
18518,10467153.0,0,4.041,0.0,41.375058,-75.739557,8313.0
18519,6235662.0,0,2.408,0.0,41.461939,-75.630719,5104.0
18602,5017841.0,255373,1.937,0.099,41.185952,-75.753988,257.0
18603,133538083.0,4134722,51.559,1.596,41.082035,-76.258139,19320.0
18610,78114344.0,753347,30.16,0.291,41.069339,-75.549469,5008.0
18612,139594067.0,3163654,53.898,1.221,41.346088,-75.98638,18051.0
18614,357037461.0,1844593,137.853,0.712,41.524947,-76.496996,2426.0
18615,47459634.0,1344283,18.324,0.519,41.461702,-75.857203,1867.0
18616,143221399.0,541800,55.298,0.209,41.50483,-76.636058,738.0
18617,15681771.0,422288,6.055,0.163,41.17054,-76.077533,1924.0
18618,45830008.0,2576251,17.695,0.995,41.365177,-76.041404,3793.0
18619,89448642.0,48858,34.536,0.019,41.461696,-76.717816,273.0
18621,115116652.0,3938957,44.447,1.521,41.248601,-76.098546,6248.0
18622,9511390.0,31583,3.672,0.012,41.201232,-76.273515,257.0
18623,146069512.0,3301666,56.398,1.275,41.664801,-76.151984,2733.0
18624,41612624.0,1275175,16.067,0.492,41.060686,-75.647064,718.0
18625,1975449.0,748665,0.763,0.289,41.513387,-75.848822,491.0
18626,66247763.0,618232,25.578,0.239,41.398286,-76.523876,516.0
18628,52997539.0,1110486,20.462,0.429,41.430143,-76.313808,192.0
18629,241762711.0,3431721,93.345,1.325,41.517604,-76.141339,1801.0
18630,170601370.0,1957890,65.87,0.756,41.662144,-76.023636,3556.0
18631,4445860.0,422624,1.717,0.163,41.029907,-76.304374,1286.0
18632,13478968.0,31810,5.204,0.012,41.45936,-76.377495,409.0
18634,38407885.0,848004,14.829,0.327,41.185512,-76.022619,13569.0
18635,98942402.0,1272153,38.202,0.491,41.02924,-76.201347,3881.0
18636,115230095.0,142085,44.491,0.055,41.39141,-76.113651,1438.0
18640,73434120.0,1203319,28.353,0.465,41.29823,-75.738725,17155.0
18641,11316608.0,50783,4.369,0.02,41.340533,-75.725729,6812.0
18642,14043915.0,495772,5.422,0.191,41.356348,-75.773181,4345.0
18643,49247535.0,2290361,19.015,0.884,41.370822,-75.840422,12908.0
18644,42491909.0,1027919,16.406,0.397,41.32793,-75.882372,7546.0
18651,31252325.0,1287302,12.067,0.497,41.25404,-75.959845,8880.0
18653,640118.0,181902,0.247,0.07,41.393316,-75.82313,132.0
18655,187086669.0,2976680,72.235,1.149,41.187724,-76.203214,6278.0
18656,134938635.0,1394628,52.1,0.538,41.332524,-76.185452,2195.0
18657,319569325.0,9538709,123.386,3.683,41.52251,-75.959485,11985.0
18660,110054193.0,3938557,42.492,1.521,41.097733,-76.062014,3702.0
18661,349685557.0,2371701,135.014,0.916,41.076379,-75.740724,5730.0
18701,1384070.0,0,0.534,0.0,41.243648,-75.885029,3447.0
18702,179542387.0,4271218,69.322,1.649,41.230476,-75.757441,40295.0
18704,25918680.0,1163000,10.007,0.449,41.262553,-75.914636,31206.0
18705,14136983.0,163995,5.458,0.063,41.271834,-75.842735,14806.0
18706,68627251.0,828425,26.497,0.32,41.203289,-75.914803,16105.0
18707,128790172.0,1296426,49.726,0.501,41.13575,-75.933499,15557.0
18708,42795864.0,246346,16.524,0.095,41.295848,-75.963463,8817.0
18709,2044132.0,0,0.789,0.0,41.285469,-75.896388,2903.0
18801,420663082.0,2823020,162.419,1.09,41.826389,-75.939711,8266.0
18810,119055618.0,3413768,45.968,1.318,41.933295,-76.50713,6162.0
18812,81611607.0,1566215,31.51,0.605,41.973202,-75.964751,1644.0
18814,1511365.0,37247,0.584,0.014,41.784063,-76.607272,156.0
18816,3014381.0,47808,1.164,0.018,41.757157,-75.915633,128.0
18817,4768296.0,13189,1.841,0.005,41.872722,-76.631611,306.0
18818,118489742.0,425908,45.749,0.164,41.911258,-76.044011,1394.0
18821,8947352.0,505233,3.455,0.195,41.989756,-75.722751,1153.0
18822,107709685.0,556841,41.587,0.215,41.970399,-75.794149,3642.0
18823,6905558.0,159,2.666,0.0,41.778326,-75.690124,193.0
18824,77363644.0,939689,29.87,0.363,41.697366,-75.787183,1401.0
18825,8575609.0,178139,3.311,0.069,41.807883,-75.607728,111.0
18826,118229320.0,1192076,45.649,0.46,41.745746,-75.748893,1910.0
18828,25967605.0,7433,10.026,0.003,41.806724,-76.096165,352.0
18829,66842460.0,347718,25.808,0.134,41.837644,-76.173693,868.0
18830,62514522.0,686853,24.137,0.265,41.959087,-76.114452,735.0
18831,75558368.0,718699,29.173,0.277,41.894223,-76.598118,1039.0
18832,154354180.0,1043482,59.596,0.403,41.678278,-76.568742,1874.0
18833,275449775.0,1614720,106.352,0.623,41.597169,-76.483621,2056.0
18834,171936159.0,2074237,66.385,0.801,41.830967,-75.720934,3691.0
18837,233446874.0,1341340,90.134,0.518,41.915054,-76.302838,3267.0
18840,116630500.0,2047271,45.031,0.79,41.971552,-76.534965,10731.0
18842,10668083.0,15905,4.119,0.006,41.749704,-75.623443,278.0
18843,2270553.0,0,0.877,0.0,41.794457,-75.899586,277.0
18844,88564327.0,837331,34.195,0.323,41.69097,-75.905239,1870.0
18845,25048668.0,320764,9.671,0.124,41.787369,-76.182163,297.0
18846,69779395.0,1738342,26.942,0.671,41.621411,-76.229986,847.0
18847,365503815.0,5689143,141.122,2.197,41.92882,-75.579031,6024.0
18848,274467818.0,6587494,105.973,2.543,41.751057,-76.454741,9193.0
18850,155895533.0,2053331,60.192,0.793,41.854257,-76.462384,2357.0
18851,72576746.0,629030,28.022,0.243,41.933902,-76.176463,706.0
18853,265087158.0,6206837,102.351,2.396,41.721414,-76.276925,4252.0
18854,68704007.0,1769328,26.527,0.683,41.790684,-76.355747,1510.0
18901,52306202.0,1994399,20.196,0.77,40.306267,-75.147144,27598.0
18902,72051061.0,164718,27.819,0.064,40.352134,-75.09568,20973.0
18912,1028451.0,4150,0.397,0.002,40.323952,-75.056407,39.0
18913,3808371.0,20385,1.47,0.008,40.37939,-75.06001,185.0
18914,45957983.0,194139,17.744,0.075,40.288978,-75.209591,21063.0
18915,2727894.0,0,1.053,0.0,40.272101,-75.25683,1063.0
18917,1509625.0,1078,0.583,0.0,40.37692,-75.205948,2158.0
18920,7068261.0,276530,2.729,0.107,40.497718,-75.084034,361.0
18923,4502416.0,4925,1.738,0.002,40.359341,-75.173921,998.0
18925,27816695.0,228204,10.74,0.088,40.288811,-75.058039,6195.0
18929,21042410.0,243879,8.125,0.094,40.255513,-75.080152,9306.0
18930,57790664.0,2036277,22.313,0.786,40.521074,-75.218673,2721.0
18932,3256501.0,3840,1.257,0.001,40.291585,-75.250486,388.0
18935,186331.0,919,0.072,0.0,40.437016,-75.403473,116.0
18936,1898741.0,0,0.733,0.0,40.22405,-75.230959,4.0
18938,106002603.0,2406371,40.928,0.929,40.351048,-74.998049,13989.0
18940,84639400.0,560328,32.679,0.216,40.261315,-74.937775,28825.0
18942,58180130.0,697060,22.463,0.269,40.471159,-75.160467,3260.0
18944,119636865.0,2359600,46.192,0.911,40.389293,-75.234442,24479.0
18947,61924879.0,349014,23.909,0.135,40.422899,-75.117839,6172.0
18950,3009451.0,610340,1.162,0.236,40.445233,-75.074441,252.0
18951,172538603.0,2682436,66.618,1.036,40.452964,-75.348855,34651.0
18954,17470537.0,118370,6.745,0.046,40.225413,-74.992957,9745.0
18955,6821575.0,17955,2.634,0.007,40.47664,-75.313694,1662.0
18960,49882633.0,298465,19.26,0.115,40.366237,-75.325845,12473.0
18962,628022.0,973,0.242,0.0,40.346684,-75.271138,515.0
18964,24213773.0,1175,9.349,0.0,40.30347,-75.337889,13812.0
18966,42020095.0,811333,16.224,0.313,40.188468,-75.009898,37999.0
18969,43808776.0,226227,16.915,0.087,40.326304,-75.368422,15273.0
18970,1055021.0,0,0.407,0.0,40.412007,-75.38117,696.0
18972,60964956.0,2177129,23.539,0.841,40.52732,-75.124666,3512.0
18974,49403236.0,264696,19.075,0.102,40.217062,-75.072803,40953.0
18976,28056542.0,180770,10.833,0.07,40.248821,-75.143522,19795.0
18977,13540802.0,1162312,5.228,0.449,40.286862,-74.882113,4291.0
18980,6153923.0,28842,2.376,0.011,40.269965,-75.017182,510.0
19001,8967876.0,0,3.463,0.0,40.125912,-75.125442,17020.0
19002,53797895.0,104824,20.771,0.04,40.187195,-75.206891,32412.0
19003,5029541.0,0,1.942,0.0,40.001553,-75.298929,12519.0
19004,7157410.0,18658,2.763,0.007,40.009753,-75.231508,9416.0
19006,33252603.0,0,12.839,0.0,40.150436,-75.033899,21423.0
19007,17629573.0,2541655,6.807,0.981,40.113179,-74.85765,21125.0
19008,16979759.0,3127,6.556,0.001,39.972604,-75.360258,20535.0
19009,3369269.0,0,1.301,0.0,40.137805,-75.064242,864.0
19010,21830407.0,0,8.429,0.0,40.023624,-75.329727,21103.0
19012,4549478.0,0,1.757,0.0,40.059768,-75.105885,6670.0
19013,14821323.0,21716,5.723,0.008,39.848281,-75.377981,35130.0
19014,23304961.0,4480,8.998,0.002,39.864907,-75.432958,21206.0
19015,8491588.0,7369,3.279,0.003,39.868633,-75.392945,16632.0
19017,2305395.0,5365,0.89,0.002,39.892372,-75.460137,348.0
19018,7005021.0,0,2.705,0.0,39.923075,-75.298595,23360.0
19020,44632236.0,2822027,17.233,1.09,40.100591,-74.938934,55493.0
19021,8876671.0,1765518,3.427,0.682,40.089651,-74.892183,10074.0
19022,3408144.0,0,1.316,0.0,39.86144,-75.337023,3669.0
19023,5172709.0,0,1.997,0.0,39.91714,-75.267387,22164.0
19025,7763445.0,0,2.997,0.0,40.146444,-75.161987,5395.0
19026,9378760.0,0,3.621,0.0,39.950318,-75.304042,30738.0
19027,10237794.0,4072,3.953,0.002,40.073118,-75.124431,19067.0
19029,5956329.0,326029,2.3,0.126,39.868372,-75.292374,3971.0
19030,11745302.0,216365,4.535,0.084,40.180468,-74.837263,12122.0
19031,7440790.0,0,2.873,0.0,40.109155,-75.217005,4700.0
19032,2631295.0,81372,1.016,0.031,39.891296,-75.278777,6606.0
19033,2855525.0,0,1.103,0.0,39.890883,-75.328434,7777.0
19034,16174641.0,0,6.245,0.0,40.134266,-75.204847,5999.0
19035,12328938.0,289524,4.76,0.112,40.051349,-75.277642,3780.0
19036,3959664.0,0,1.529,0.0,39.903578,-75.293355,12942.0
19038,20470861.0,4216,7.904,0.002,40.100418,-75.171761,31595.0
19040,15342765.0,0,5.924,0.0,40.176879,-75.105595,20536.0
19041,8552586.0,19720,3.302,0.008,40.007406,-75.315837,6248.0
19043,1025246.0,0,0.396,0.0,39.900283,-75.30885,2664.0
19044,21009431.0,0,8.112,0.0,40.186067,-75.152867,15853.0
19046,17154648.0,0,6.623,0.0,40.101403,-75.105519,17809.0
19047,45324671.0,1177114,17.5,0.454,40.180089,-74.911873,35056.0
19050,9542313.0,0,3.684,0.0,39.937537,-75.263665,28073.0
19053,27127671.0,203087,10.474,0.078,40.153918,-74.974991,25966.0
19054,10717418.0,339356,4.138,0.131,40.173024,-74.818822,17437.0
19055,7374407.0,51424,2.847,0.02,40.150307,-74.839218,13924.0
19056,9516945.0,49735,3.675,0.019,40.149339,-74.885815,15486.0
19057,11428606.0,72890,4.413,0.028,40.140815,-74.85404,17191.0
19060,20319998.0,0,7.846,0.0,39.849993,-75.493694,11368.0
19061,18171528.0,5888,7.016,0.002,39.82883,-75.435069,19997.0
19063,59770115.0,712931,23.077,0.275,39.92046,-75.416182,35704.0
19064,20617907.0,71147,7.961,0.027,39.933156,-75.340813,24459.0
19066,3534605.0,0,1.365,0.0,40.002582,-75.249064,5864.0
19067,73827189.0,6376216,28.505,2.462,40.205877,-74.817827,51334.0
19070,2807420.0,0,1.084,0.0,39.906248,-75.324733,7277.0
19072,8383331.0,76425,3.237,0.03,40.023891,-75.257741,9539.0
19073,53610013.0,1014973,20.699,0.392,39.983259,-75.429241,18332.0
19074,2012807.0,95819,0.777,0.037,39.88599,-75.295756,5890.0
19075,5852587.0,27173,2.26,0.01,40.11388,-75.185031,7354.0
19076,1930467.0,30132,0.745,0.012,39.886097,-75.30737,6525.0
19078,5238632.0,76208,2.023,0.029,39.874378,-75.322125,11067.0
19079,4783083.0,392783,1.847,0.152,39.898781,-75.26707,9168.0
19081,5786078.0,0,2.234,0.0,39.898048,-75.347159,10337.0
